parentZ,parentN,A,parent state,daughterZ,daughterN,daughter2Jpi,Energy(MeV),Ex.(MeV),logf0t(Qexp), logf0t(Qtho)
14,22,36,Si36(j0p),15,21,2-,-203.316,1.324,7.98,7.98
14,22,36,Si36(j0p),15,21,0-,-202.509,2.131,6.77,6.77
14,22,36,Si36(j0p),15,21,4-,-202.404,2.236,7.39,7.39
14,22,36,Si36(j0p),15,21,2-,-202.193,2.447,7.88,7.87
14,22,36,Si36(j0p),15,21,0-,-200.880,3.760,6.53,6.53
14,22,36,Si36(j0p),15,21,2-,-200.631,4.009,8.41,8.41
14,22,36,Si36(j0p),15,21,4-,-200.568,4.072,9.18,9.17
14,22,36,Si36(j0p),15,21,4-,-200.085,4.555,9.70,9.70
14,22,36,Si36(j0p),15,21,4-,-199.732,4.908,10.46,10.45
14,22,36,Si36(j0p),15,21,4-,-199.105,5.535,10.52,10.52
14,22,36,Si36(j0p),15,21,2-,-198.955,5.685,8.74,8.74
14,22,36,Si36(j0p),15,21,4-,-198.571,6.069,11.31,11.30
14,22,36,Si36(j0p),15,21,2-,-198.401,6.239,10.89,10.90
14,22,36,Si36(j0p),15,21,4-,-197.617,7.023,10.57,10.55
14,22,36,Si36(j0p),15,21,2-,-197.459,7.181,7.91,7.91
14,22,36,Si36(j0p),15,21,4-,-197.360,7.280,11.12,11.09
14,22,36,Si36(j0p),15,21,4-,-197.026,7.614,13.22,13.16
14,22,36,Si36(j0p),15,21,4-,-196.601,8.039,-,-
14,22,36,Si36(j0p),15,21,0-,-196.559,8.081,-,-
14,22,36,Si36(j0p),15,21,2-,-196.515,8.125,-,-
14,22,36,Si36(j0p),15,21,4-,-196.309,8.331,-,-
14,22,36,Si36(j0p),15,21,2-,-196.183,8.457,-,-
14,22,36,Si36(j0p),15,21,4-,-196.171,8.469,-,-
14,22,36,Si36(j0p),15,21,2-,-195.998,8.642,-,-
14,22,36,Si36(j0p),15,21,4-,-195.844,8.796,-,-
14,22,36,Si36(j0p),15,21,2-,-195.486,9.154,-,-
14,22,36,Si36(j0p),15,21,4-,-195.443,9.197,-,-
14,22,36,Si36(j0p),15,21,0-,-195.331,9.309,-,-
14,22,36,Si36(j0p),15,21,2-,-195.077,9.563,-,-
14,22,36,Si36(j0p),15,21,2-,-194.709,9.931,-,-
14,22,36,Si36(j0p),15,21,0-,-194.167,10.473,-,-
14,22,36,Si36(j0p),15,21,2-,-194.137,10.503,-,-
14,22,36,Si36(j0p),15,21,2-,-193.867,10.773,-,-
14,22,36,Si36(j0p),15,21,2-,-193.713,10.927,-,-
14,22,36,Si36(j0p),15,21,0-,-193.502,11.138,-,-
14,22,36,Si36(j0p),15,21,0-,-193.093,11.547,-,-
14,22,36,Si36(j0p),15,21,0-,-192.838,11.802,-,-
14,22,36,Si36(j0p),15,21,0-,-191.766,12.874,-,-
14,22,36,Si36(j0p),15,21,0-,-191.735,12.905,-,-
14,22,36,Si36(j0p),15,21,0-,-191.428,13.212,-,-
14,22,36,Si36(j0p),15,21,0-,-190.783,13.857,-,-
14,22,36,Si36(j0p),15,21,0-,-190.374,14.266,-,-
14,22,36,Si36(j0p),15,21,0-,-190.060,14.580,-,-
14,22,36,Si36(j0p),15,21,0-,-189.653,14.987,-,-
14,22,36,Si36(j0p),15,21,0-,-189.196,15.444,-,-
14,22,36,Si36(j0p),15,21,0-,-189.130,15.510,-,-
14,22,36,Si36(j0p),15,21,0-,-188.756,15.884,-,-
14,22,36,Si36(j0p),15,21,0-,-188.182,16.458,-,-
14,22,36,Si36(j0p),15,21,0-,-187.999,16.641,-,-
14,23,37,Si37(j5n),15,22,1+,-211.888,0.000,7.43,7.42
14,23,37,Si37(j5n),15,22,3+,-210.846,1.042,7.48,7.47
14,23,37,Si37(j5n),15,22,5+,-210.468,1.420,6.82,6.82
14,23,37,Si37(j5n),15,22,3+,-209.815,2.073,6.97,6.96
14,23,37,Si37(j5n),15,22,7+,-209.402,2.486,8.29,8.28
14,23,37,Si37(j5n),15,22,9+,-209.380,2.508,7.50,7.49
14,23,37,Si37(j5n),15,22,5+,-209.183,2.705,6.61,6.61
14,23,37,Si37(j5n),15,22,3+,-208.539,3.349,7.67,7.67
14,23,37,Si37(j5n),15,22,5+,-208.335,3.553,7.02,7.03
14,23,37,Si37(j5n),15,22,1+,-208.240,3.648,8.67,8.66
14,23,37,Si37(j5n),15,22,7+,-208.217,3.671,7.62,7.61
14,23,37,Si37(j5n),15,22,9+,-207.991,3.897,8.57,8.56
14,23,37,Si37(j5n),15,22,7+,-207.642,4.246,8.99,8.98
14,23,37,Si37(j5n),15,22,1+,-207.561,4.327,7.47,7.46
14,23,37,Si37(j5n),15,22,5+,-207.491,4.397,7.72,7.72
14,23,37,Si37(j5n),15,22,5+,-207.424,4.464,8.07,8.07
14,23,37,Si37(j5n),15,22,7+,-207.332,4.556,8.92,8.91
14,23,37,Si37(j5n),15,22,5+,-207.180,4.708,7.79,7.79
14,23,37,Si37(j5n),15,22,9+,-207.135,4.753,9.18,9.17
14,23,37,Si37(j5n),15,22,3+,-206.983,4.905,7.37,7.36
14,23,37,Si37(j5n),15,22,3+,-206.766,5.122,8.65,8.64
14,23,37,Si37(j5n),15,22,9+,-206.622,5.266,8.36,8.35
14,23,37,Si37(j5n),15,22,7+,-206.573,5.315,9.62,9.61
14,23,37,Si37(j5n),15,22,5+,-206.407,5.481,7.22,7.22
14,23,37,Si37(j5n),15,22,7+,-206.398,5.490,7.62,7.61
14,23,37,Si37(j5n),15,22,9+,-206.215,5.673,7.97,7.95
14,23,37,Si37(j5n),15,22,7+,-206.179,5.709,9.04,9.04
14,23,37,Si37(j5n),15,22,3+,-206.105,5.783,10.31,10.30
14,23,37,Si37(j5n),15,22,9+,-206.006,5.882,8.31,8.29
14,23,37,Si37(j5n),15,22,7+,-205.928,5.960,8.60,8.59
14,23,37,Si37(j5n),15,22,5+,-205.894,5.994,8.64,8.64
14,23,37,Si37(j5n),15,22,5+,-205.854,6.034,9.24,9.23
14,23,37,Si37(j5n),15,22,7+,-205.809,6.079,9.25,9.24
14,23,37,Si37(j5n),15,22,3+,-205.746,6.142,9.21,9.20
14,23,37,Si37(j5n),15,22,1+,-205.713,6.175,8.40,8.38
14,23,37,Si37(j5n),15,22,3+,-205.590,6.298,9.18,9.16
14,23,37,Si37(j5n),15,22,5+,-205.426,6.462,7.03,7.03
14,23,37,Si37(j5n),15,22,1+,-205.409,6.479,9.88,9.86
14,23,37,Si37(j5n),15,22,5+,-205.369,6.519,9.04,9.03
14,23,37,Si37(j5n),15,22,3+,-205.127,6.761,9.41,9.39
14,23,37,Si37(j5n),15,22,7+,-205.068,6.820,8.68,8.66
14,23,37,Si37(j5n),15,22,5+,-205.063,6.825,7.97,7.98
14,23,37,Si37(j5n),15,22,9+,-205.056,6.832,10.49,10.48
14,23,37,Si37(j5n),15,22,3+,-205.012,6.876,9.20,9.19
14,23,37,Si37(j5n),15,22,5+,-204.907,6.981,7.89,7.89
14,23,37,Si37(j5n),15,22,3+,-204.898,6.990,9.99,9.97
14,23,37,Si37(j5n),15,22,9+,-204.875,7.013,9.35,9.34
14,23,37,Si37(j5n),15,22,5+,-204.648,7.240,8.41,8.41
14,23,37,Si37(j5n),15,22,1+,-204.617,7.271,10.32,10.30
14,23,37,Si37(j5n),15,22,5+,-204.571,7.317,8.89,8.89
14,23,37,Si37(j5n),15,22,9+,-204.565,7.323,9.22,9.20
14,23,37,Si37(j5n),15,22,3+,-204.546,7.342,9.69,9.67
14,23,37,Si37(j5n),15,22,3+,-204.460,7.428,10.12,10.11
14,23,37,Si37(j5n),15,22,1+,-204.325,7.563,13.29,13.27
14,23,37,Si37(j5n),15,22,3+,-204.304,7.584,10.65,10.64
14,23,37,Si37(j5n),15,22,1+,-204.124,7.764,9.49,9.47
14,23,37,Si37(j5n),15,22,3+,-203.982,7.906,10.07,10.06
14,23,37,Si37(j5n),15,22,1+,-203.864,8.024,10.47,10.45
14,23,37,Si37(j5n),15,22,1+,-203.811,8.077,10.41,10.39
14,23,37,Si37(j5n),15,22,1+,-203.556,8.332,10.84,10.82
14,23,37,Si37(j5n),15,22,1+,-203.152,8.736,10.27,10.25
14,23,37,Si37(j5n),15,22,1+,-202.783,9.105,10.16,10.14
14,23,37,Si37(j5n),15,22,1+,-202.448,9.440,10.70,10.67
14,23,37,Si37(j5n),15,22,1+,-202.343,9.545,11.47,11.44
14,23,37,Si37(j5n),15,22,1+,-202.171,9.717,12.68,12.65
14,23,37,Si37(j5n),15,22,1+,-201.810,10.078,11.01,10.97
14,23,37,Si37(j5n),15,22,1+,-201.466,10.422,11.50,11.46
14,23,37,Si37(j5n),15,22,1+,-201.451,10.437,11.27,11.23
14,23,37,Si37(j5n),15,22,1+,-201.212,10.676,11.05,11.00
14,24,38,Si38(j0p),15,23,4-,-215.937,0.000,6.45,6.42
14,24,38,Si38(j0p),15,23,2-,-215.779,0.158,7.35,7.33
14,24,38,Si38(j0p),15,23,4-,-215.666,0.271,8.90,8.87
14,24,38,Si38(j0p),15,23,4-,-214.709,1.228,7.36,7.33
14,24,38,Si38(j0p),15,23,2-,-214.340,1.597,7.40,7.37
14,24,38,Si38(j0p),15,23,2-,-213.999,1.938,7.50,7.48
14,24,38,Si38(j0p),15,23,0-,-213.941,1.996,6.19,6.19
14,24,38,Si38(j0p),15,23,4-,-213.768,2.169,7.43,7.39
14,24,38,Si38(j0p),15,23,4-,-213.564,2.373,9.40,9.36
14,24,38,Si38(j0p),15,23,2-,-213.459,2.478,8.94,8.90
14,24,38,Si38(j0p),15,23,2-,-213.239,2.698,8.53,8.51
14,24,38,Si38(j0p),15,23,4-,-213.124,2.813,8.06,8.02
14,24,38,Si38(j0p),15,23,0-,-213.021,2.916,10.07,10.08
14,24,38,Si38(j0p),15,23,2-,-212.944,2.993,8.19,8.14
14,24,38,Si38(j0p),15,23,0-,-212.842,3.095,6.98,6.99
14,24,38,Si38(j0p),15,23,4-,-212.693,3.244,10.59,10.55
14,24,38,Si38(j0p),15,23,4-,-212.633,3.304,7.88,7.84
14,24,38,Si38(j0p),15,23,2-,-212.478,3.459,7.41,7.38
14,24,38,Si38(j0p),15,23,4-,-212.461,3.476,7.69,7.65
14,24,38,Si38(j0p),15,23,2-,-212.301,3.636,7.82,7.80
14,24,38,Si38(j0p),15,23,4-,-212.248,3.689,7.99,7.95
14,24,38,Si38(j0p),15,23,2-,-212.080,3.857,7.76,7.75
14,24,38,Si38(j0p),15,23,4-,-212.038,3.899,8.70,8.66
14,24,38,Si38(j0p),15,23,4-,-211.941,3.996,10.47,10.43
14,24,38,Si38(j0p),15,23,4-,-211.749,4.188,8.23,8.18
14,24,38,Si38(j0p),15,23,2-,-211.687,4.250,8.57,8.55
14,24,38,Si38(j0p),15,23,4-,-211.531,4.406,8.68,8.63
14,24,38,Si38(j0p),15,23,4-,-211.494,4.443,8.03,7.98
14,24,38,Si38(j0p),15,23,2-,-211.260,4.677,8.82,8.76
14,24,38,Si38(j0p),15,23,0-,-211.185,4.752,8.02,8.03
14,24,38,Si38(j0p),15,23,2-,-210.915,5.022,8.72,8.68
14,24,38,Si38(j0p),15,23,0-,-210.835,5.102,6.63,6.64
14,24,38,Si38(j0p),15,23,2-,-210.743,5.194,9.15,9.12
14,24,38,Si38(j0p),15,23,0-,-210.613,5.324,6.76,6.77
14,24,38,Si38(j0p),15,23,2-,-210.461,5.476,8.92,8.86
14,24,38,Si38(j0p),15,23,2-,-210.309,5.628,8.11,8.09
14,24,38,Si38(j0p),15,23,0-,-209.923,6.014,8.57,8.57
14,24,38,Si38(j0p),15,23,0-,-209.860,6.077,7.18,7.19
14,24,38,Si38(j0p),15,23,0-,-209.343,6.594,7.38,7.38
14,24,38,Si38(j0p),15,23,0-,-209.227,6.710,7.45,7.45
14,24,38,Si38(j0p),15,23,0-,-208.562,7.375,9.56,9.56
14,24,38,Si38(j0p),15,23,0-,-208.289,7.648,11.34,11.35
14,24,38,Si38(j0p),15,23,0-,-207.934,8.003,8.35,8.35
14,24,38,Si38(j0p),15,23,0-,-207.855,8.082,9.20,9.20
14,24,38,Si38(j0p),15,23,0-,-207.650,8.287,8.40,8.41
14,24,38,Si38(j0p),15,23,0-,-207.565,8.372,9.44,9.45
14,24,38,Si38(j0p),15,23,0-,-207.434,8.503,8.73,8.74
14,24,38,Si38(j0p),15,23,0-,-207.073,8.864,8.60,8.61
14,24,38,Si38(j0p),15,23,0-,-206.805,9.132,9.30,9.31
14,24,38,Si38(j0p),15,23,0-,-206.731,9.206,8.63,8.64
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-222.290,0.000,6.56,6.53
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-221.836,0.454,5.92,5.93
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-221.305,0.985,7.77,7.75
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-220.656,1.634,7.91,7.89
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-219.794,2.496,8.05,8.03
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-219.750,2.540,6.90,6.88
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-219.580,2.710,7.78,7.76
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-219.482,2.808,9.03,9.01
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-219.395,2.895,8.03,8.02
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-219.319,2.971,6.33,6.33
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-219.115,3.175,8.34,8.32
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-219.068,3.222,8.03,8.00
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-218.943,3.347,6.94,6.95
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-218.786,3.504,7.56,7.54
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-218.767,3.523,7.21,7.18
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-218.752,3.538,7.72,7.69
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-218.720,3.570,6.89,6.90
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-218.658,3.632,8.11,8.08
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-218.535,3.755,7.56,7.53
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-218.520,3.770,7.53,7.50
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-218.517,3.773,7.77,7.74
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-218.420,3.870,7.83,7.83
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-218.416,3.874,7.76,7.73
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-218.211,4.079,7.57,7.54
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-218.207,4.083,7.09,7.06
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-218.130,4.160,7.65,7.63
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-218.062,4.228,7.62,7.59
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-218.059,4.231,7.96,7.93
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-218.011,4.279,6.96,6.93
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-217.989,4.301,9.20,9.17
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-217.924,4.366,8.32,8.29
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-217.885,4.405,7.64,7.64
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-217.857,4.433,7.91,7.88
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-217.818,4.472,8.16,8.13
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-217.804,4.486,8.16,8.14
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,7+,-217.706,4.584,8.66,8.63
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-217.572,4.718,8.77,8.73
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-217.527,4.763,8.39,8.36
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-217.514,4.776,7.35,7.36
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-217.423,4.867,9.22,9.19
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-217.267,5.023,7.19,7.19
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,5+,-217.260,5.030,8.49,8.47
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-217.127,5.163,7.47,7.48
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-217.066,5.224,8.38,8.35
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-217.012,5.278,7.25,7.26
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-216.872,5.418,7.57,7.57
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-216.866,5.424,8.46,8.42
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,3+,-216.807,5.483,8.31,8.30
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-216.573,5.717,9.25,9.22
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-216.500,5.790,7.84,7.81
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-216.242,6.048,8.76,8.73
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-216.092,6.198,8.28,8.25
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.771,6.519,8.89,8.86
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.735,6.555,9.79,9.77
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.599,6.691,8.77,8.73
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.509,6.781,9.56,9.53
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.381,6.909,9.13,9.09
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.311,6.979,8.64,8.61
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-215.164,7.126,8.37,8.33
14,25,39,Si39(j3nEx.=0.10 MeV),15,24,1+,-214.961,7.329,8.40,8.36
14,25,39,Si39(j5n),15,24,1+,-222.290,0.000,7.23,7.21
14,25,39,Si39(j5n),15,24,3+,-221.836,0.454,7.21,7.20
14,25,39,Si39(j5n),15,24,5+,-221.305,0.985,6.92,6.90
14,25,39,Si39(j5n),15,24,7+,-220.656,1.634,7.29,7.27
14,25,39,Si39(j5n),15,24,9+,-220.166,2.124,8.06,8.04
14,25,39,Si39(j5n),15,24,5+,-219.794,2.496,7.36,7.35
14,25,39,Si39(j5n),15,24,1+,-219.750,2.540,7.80,7.78
14,25,39,Si39(j5n),15,24,3+,-219.580,2.710,7.21,7.18
14,25,39,Si39(j5n),15,24,7+,-219.482,2.808,6.76,6.74
14,25,39,Si39(j5n),15,24,5+,-219.395,2.895,6.64,6.65
14,25,39,Si39(j5n),15,24,3+,-219.319,2.971,8.14,8.12
14,25,39,Si39(j5n),15,24,9+,-219.217,3.073,7.21,7.19
14,25,39,Si39(j5n),15,24,5+,-219.115,3.175,6.80,6.80
14,25,39,Si39(j5n),15,24,7+,-219.068,3.222,7.29,7.27
14,25,39,Si39(j5n),15,24,3+,-218.943,3.347,7.61,7.59
14,25,39,Si39(j5n),15,24,9+,-218.930,3.360,9.06,9.04
14,25,39,Si39(j5n),15,24,1+,-218.786,3.504,11.73,11.71
14,25,39,Si39(j5n),15,24,5+,-218.767,3.523,7.45,7.44
14,25,39,Si39(j5n),15,24,7+,-218.752,3.538,8.08,8.05
14,25,39,Si39(j5n),15,24,3+,-218.720,3.570,8.23,8.21
14,25,39,Si39(j5n),15,24,5+,-218.658,3.632,7.07,7.08
14,25,39,Si39(j5n),15,24,9+,-218.585,3.705,10.23,10.20
14,25,39,Si39(j5n),15,24,1+,-218.535,3.755,9.46,9.44
14,25,39,Si39(j5n),15,24,7+,-218.520,3.770,7.98,7.95
14,25,39,Si39(j5n),15,24,5+,-218.517,3.773,6.86,6.87
14,25,39,Si39(j5n),15,24,3+,-218.420,3.870,8.01,7.99
14,25,39,Si39(j5n),15,24,7+,-218.416,3.874,7.83,7.81
14,25,39,Si39(j5n),15,24,9+,-218.323,3.967,8.39,8.37
14,25,39,Si39(j5n),15,24,7+,-218.211,4.079,8.12,8.10
14,25,39,Si39(j5n),15,24,5+,-218.207,4.083,7.64,7.65
14,25,39,Si39(j5n),15,24,5+,-218.130,4.160,7.28,7.28
14,25,39,Si39(j5n),15,24,3+,-218.062,4.228,7.78,7.77
14,25,39,Si39(j5n),15,24,7+,-218.059,4.231,8.40,8.38
14,25,39,Si39(j5n),15,24,1+,-218.011,4.279,8.16,8.13
14,25,39,Si39(j5n),15,24,7+,-217.989,4.301,8.58,8.56
14,25,39,Si39(j5n),15,24,1+,-217.924,4.366,8.98,8.96
14,25,39,Si39(j5n),15,24,3+,-217.885,4.405,7.67,7.64
14,25,39,Si39(j5n),15,24,5+,-217.857,4.433,6.68,6.68
14,25,39,Si39(j5n),15,24,9+,-217.829,4.461,11.73,11.71
14,25,39,Si39(j5n),15,24,3+,-217.818,4.472,8.45,8.44
14,25,39,Si39(j5n),15,24,5+,-217.804,4.486,6.95,6.96
14,25,39,Si39(j5n),15,24,7+,-217.706,4.584,8.95,8.94
14,25,39,Si39(j5n),15,24,9+,-217.676,4.614,8.96,8.93
14,25,39,Si39(j5n),15,24,5+,-217.572,4.718,7.54,7.54
14,25,39,Si39(j5n),15,24,5+,-217.527,4.763,7.62,7.63
14,25,39,Si39(j5n),15,24,3+,-217.514,4.776,7.80,7.78
14,25,39,Si39(j5n),15,24,9+,-217.442,4.848,8.41,8.39
14,25,39,Si39(j5n),15,24,5+,-217.423,4.867,8.26,8.24
14,25,39,Si39(j5n),15,24,3+,-217.267,5.023,8.06,8.04
14,25,39,Si39(j5n),15,24,5+,-217.260,5.030,7.55,7.56
14,25,39,Si39(j5n),15,24,9+,-217.166,5.124,8.56,8.54
14,25,39,Si39(j5n),15,24,3+,-217.127,5.163,7.83,7.81
14,25,39,Si39(j5n),15,24,1+,-217.066,5.224,9.89,9.86
14,25,39,Si39(j5n),15,24,3+,-217.012,5.278,9.05,9.02
14,25,39,Si39(j5n),15,24,3+,-216.872,5.418,8.34,8.32
14,25,39,Si39(j5n),15,24,1+,-216.866,5.424,10.16,10.13
14,25,39,Si39(j5n),15,24,3+,-216.807,5.483,8.44,8.42
14,25,39,Si39(j5n),15,24,1+,-216.573,5.717,9.63,9.60
14,25,39,Si39(j5n),15,24,1+,-216.500,5.790,8.77,8.74
14,25,39,Si39(j5n),15,24,1+,-216.242,6.048,9.50,9.47
14,25,39,Si39(j5n),15,24,1+,-216.092,6.198,10.82,10.79
14,25,39,Si39(j5n),15,24,1+,-215.771,6.519,10.65,10.62
14,25,39,Si39(j5n),15,24,1+,-215.735,6.555,9.25,9.22
14,25,39,Si39(j5n),15,24,1+,-215.599,6.691,9.27,9.24
14,25,39,Si39(j5n),15,24,1+,-215.509,6.781,9.86,9.83
14,25,39,Si39(j5n),15,24,1+,-215.381,6.909,10.40,10.37
14,25,39,Si39(j5n),15,24,1+,-215.311,6.979,10.12,10.09
14,25,39,Si39(j5n),15,24,1+,-215.164,7.126,8.97,8.94
14,25,39,Si39(j5n),15,24,1+,-214.961,7.329,8.79,8.76
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-221.836,0.454,7.21,7.19
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-221.305,0.985,7.26,7.24
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-220.656,1.634,6.82,6.81
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-220.166,2.124,7.25,7.22
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-219.794,2.496,7.85,7.83
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-219.580,2.710,7.79,7.77
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-219.482,2.808,7.06,7.05
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-219.395,2.895,7.19,7.17
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-219.319,2.971,7.27,7.25
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-219.217,3.073,6.93,6.91
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,11+,-219.190,3.100,8.03,8.01
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-219.115,3.175,7.68,7.65
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-219.068,3.222,7.37,7.37
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-218.943,3.347,7.44,7.41
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-218.930,3.360,7.38,7.35
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-218.767,3.523,8.12,8.10
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-218.752,3.538,7.39,7.39
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-218.720,3.570,10.17,10.14
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-218.658,3.632,8.07,8.04
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-218.585,3.705,8.50,8.48
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-218.520,3.770,8.02,8.00
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-218.517,3.773,8.16,8.13
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-218.420,3.870,8.44,8.41
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-218.416,3.874,7.06,7.07
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,11+,-218.380,3.910,7.87,7.84
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-218.323,3.967,7.91,7.89
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,11+,-218.295,3.995,7.88,7.86
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-218.211,4.079,7.36,7.36
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-218.207,4.083,7.55,7.52
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-218.130,4.160,8.63,8.60
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-218.062,4.228,7.94,7.91
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-218.059,4.231,7.54,7.54
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,11+,-217.991,4.299,8.61,8.58
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-217.989,4.301,7.50,7.50
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-217.924,4.366,8.94,8.92
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-217.885,4.405,8.13,8.10
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-217.857,4.433,8.34,8.31
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-217.829,4.461,8.25,8.22
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,3+,-217.818,4.472,8.42,8.39
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-217.804,4.486,8.64,8.61
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,7+,-217.706,4.584,7.41,7.42
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,9+,-217.676,4.614,8.88,8.85
14,25,39,Si39(j7nEx.=0.04 MeV),15,24,5+,-217.572,4.718,8.77,8.76
