parentZ,parentN,A,parent state,daughterZ,daughterN,daughter2Jpi,Energy(MeV),Ex.(MeV),logf0t(Qexp), logf0t(Qtho)
19,22,41,K41(j3p),20,21,7-,-288.744,0.000,-,-
19,22,41,K41(j3p),20,21,3-,-285.800,2.944,-,-
19,22,41,K41(j3p),20,21,1-,-283.957,4.787,-,-
19,22,41,K41(j3p),20,21,5-,-281.503,7.241,-,-
19,23,42,K42(j6n),20,22,4+,-298.556,0.978,7.50,7.58
19,23,42,K42(j6n),20,22,8+,-297.574,1.960,8.36,8.51
19,23,42,K42(j6n),20,22,4+,-295.147,4.387,-,-
19,23,42,K42(j6n),20,22,8+,-294.627,4.907,-,-
19,23,42,K42(j6n),20,22,6+,-294.325,5.209,-,-
19,23,42,K42(j6n),20,22,10+,-293.874,5.660,-,-
19,23,42,K42(j6n),20,22,8+,-292.713,6.821,-,-
19,23,42,K42(j6n),20,22,6+,-292.156,7.378,-,-
19,23,42,K42(j6n),20,22,4+,-291.770,7.764,-,-
19,23,42,K42(j6n),20,22,4+,-290.396,9.138,-,-
19,23,42,K42(j6n),20,22,2+,-290.209,9.325,-,-
19,23,42,K42(j6n),20,22,4+,-289.872,9.662,-,-
19,23,42,K42(j6n),20,22,8+,-289.628,9.906,-,-
19,23,42,K42(j6n),20,22,6+,-289.391,10.143,-,-
19,23,42,K42(j6n),20,22,10+,-289.321,10.213,-,-
19,23,42,K42(j6n),20,22,2+,-289.184,10.350,-,-
19,23,42,K42(j6n),20,22,8+,-287.313,12.221,-,-
19,23,42,K42(j6n),20,22,2+,-286.829,12.705,-,-
19,23,42,K42(j6n),20,22,6+,-286.785,12.749,-,-
19,23,42,K42(j6n),20,22,4+,-286.721,12.813,-,-
19,23,42,K42(j6n),20,22,4+,-285.673,13.861,-,-
19,23,42,K42(j6n),20,22,6+,-284.820,14.714,-,-
19,23,42,K42(j6n),20,22,4+,-283.235,16.299,-,-
19,23,42,K42(j6n),20,22,8+,-282.971,16.563,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,0+,-299.534,0.000,8.45,8.68
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-298.556,0.978,8.14,8.17
19,23,42,K42(j4nEx.=0.01 MeV),20,22,8+,-297.574,1.960,10.63,11.23
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-295.147,4.387,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,8+,-294.627,4.907,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,6+,-294.325,5.209,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,0+,-292.976,6.558,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,8+,-292.713,6.821,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,6+,-292.156,7.378,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-291.770,7.764,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-290.396,9.138,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,2+,-290.209,9.325,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-289.872,9.662,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,8+,-289.628,9.906,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,6+,-289.391,10.143,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,2+,-289.184,10.350,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,0+,-287.698,11.836,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,8+,-287.313,12.221,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,2+,-286.829,12.705,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,6+,-286.785,12.749,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-286.721,12.813,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-285.673,13.861,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,6+,-284.820,14.714,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,0+,-283.739,15.795,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,4+,-283.235,16.299,-,-
19,23,42,K42(j4nEx.=0.01 MeV),20,22,8+,-282.971,16.563,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-298.556,0.978,8.76,8.98
19,23,42,K42(j8nEx.=0.26 MeV),20,22,8+,-297.574,1.960,7.24,7.23
19,23,42,K42(j8nEx.=0.26 MeV),20,22,12+,-297.133,2.401,9.63,10.22
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-295.147,4.387,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,8+,-294.627,4.907,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,6+,-294.325,5.209,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,10+,-293.874,5.660,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,8+,-292.713,6.821,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,6+,-292.156,7.378,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-291.770,7.764,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,12+,-291.055,8.479,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-290.396,9.138,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-289.872,9.662,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,8+,-289.628,9.906,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,6+,-289.391,10.143,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,10+,-289.321,10.213,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,8+,-287.313,12.221,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,6+,-286.785,12.749,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-286.721,12.813,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-285.673,13.861,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,6+,-284.820,14.714,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,4+,-283.235,16.299,-,-
19,23,42,K42(j8nEx.=0.26 MeV),20,22,8+,-282.971,16.563,-,-
19,24,43,K43(j3p),20,23,5-,-307.997,0.000,7.93,7.94
19,24,43,K43(j3p),20,23,7-,-307.921,0.076,9.44,9.43
19,24,43,K43(j3p),20,23,3-,-307.319,0.678,6.12,6.12
19,24,43,K43(j3p),20,23,3-,-305.000,2.997,-,-
19,24,43,K43(j3p),20,23,3-,-304.511,3.486,-,-
19,24,43,K43(j3p),20,23,1-,-304.131,3.866,-,-
19,24,43,K43(j3p),20,23,7-,-304.055,3.942,-,-
19,24,43,K43(j3p),20,23,5-,-304.037,3.960,-,-
19,24,43,K43(j3p),20,23,7-,-303.630,4.367,-,-
19,24,43,K43(j3p),20,23,5-,-303.348,4.649,-,-
19,24,43,K43(j3p),20,23,1-,-303.105,4.892,-,-
19,24,43,K43(j3p),20,23,5-,-302.352,5.645,-,-
19,24,43,K43(j3p),20,23,3-,-301.972,6.025,-,-
19,24,43,K43(j3p),20,23,7-,-301.421,6.576,-,-
19,24,43,K43(j3p),20,23,5-,-301.408,6.589,-,-
19,24,43,K43(j3p),20,23,7-,-300.900,7.097,-,-
19,24,43,K43(j3p),20,23,5-,-300.893,7.104,-,-
19,24,43,K43(j3p),20,23,7-,-300.724,7.273,-,-
19,24,43,K43(j3p),20,23,7-,-300.564,7.433,-,-
19,24,43,K43(j3p),20,23,3-,-300.408,7.589,-,-
19,24,43,K43(j3p),20,23,3-,-299.308,8.689,-,-
19,24,43,K43(j3p),20,23,1-,-299.126,8.871,-,-
19,24,43,K43(j3p),20,23,5-,-299.108,8.889,-,-
19,24,43,K43(j3p),20,23,5-,-298.981,9.016,-,-
19,24,43,K43(j3p),20,23,3-,-298.838,9.159,-,-
19,24,43,K43(j3p),20,23,7-,-298.596,9.401,-,-
19,24,43,K43(j3p),20,23,7-,-298.433,9.564,-,-
19,24,43,K43(j3p),20,23,5-,-298.378,9.619,-,-
19,24,43,K43(j3p),20,23,3-,-298.159,9.838,-,-
19,24,43,K43(j3p),20,23,7-,-298.046,9.951,-,-
19,24,43,K43(j3p),20,23,3-,-298.005,9.992,-,-
19,24,43,K43(j3p),20,23,5-,-297.860,10.137,-,-
19,24,43,K43(j3p),20,23,1-,-296.886,11.111,-,-
19,24,43,K43(j3p),20,23,1-,-296.691,11.306,-,-
19,24,43,K43(j3p),20,23,3-,-296.550,11.447,-,-
19,24,43,K43(j3p),20,23,5-,-296.409,11.588,-,-
19,24,43,K43(j3p),20,23,5-,-296.062,11.935,-,-
19,24,43,K43(j3p),20,23,1-,-295.536,12.461,-,-
19,24,43,K43(j3p),20,23,5-,-295.505,12.492,-,-
19,24,43,K43(j3p),20,23,5-,-295.198,12.799,-,-
19,24,43,K43(j3p),20,23,5-,-294.946,13.051,-,-
19,24,43,K43(j3p),20,23,1-,-293.092,14.905,-,-
19,24,43,K43(j3p),20,23,1-,-292.810,15.187,-,-
19,24,43,K43(j3p),20,23,1-,-291.723,16.274,-,-
19,24,43,K43(j3p),20,23,1-,-290.711,17.286,-,-
19,24,43,K43(j3p),20,23,1-,-287.887,20.110,-,-
19,24,43,K43(j3p),20,23,1-,-287.239,20.758,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-307.997,0.000,10.86,10.66
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-307.319,0.678,7.88,7.86
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-305.000,2.997,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-304.511,3.486,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-304.131,3.866,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-304.037,3.960,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-303.348,4.649,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-303.105,4.892,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-302.352,5.645,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-301.972,6.025,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-301.408,6.589,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-300.893,7.104,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-300.408,7.589,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-299.308,8.689,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-299.126,8.871,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-299.108,8.889,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-298.981,9.016,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-298.838,9.159,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-298.378,9.619,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-298.159,9.838,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-298.005,9.992,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-297.860,10.137,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-296.886,11.111,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-296.691,11.306,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,3-,-296.550,11.447,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-296.409,11.588,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-296.062,11.935,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-295.536,12.461,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-295.505,12.492,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-295.198,12.799,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,5-,-294.946,13.051,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-293.092,14.905,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-292.810,15.187,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-291.723,16.274,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-290.711,17.286,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-287.887,20.110,-,-
19,24,43,K43(j1pEx.=0.50 MeV),20,23,1-,-287.239,20.758,-,-
19,25,44,K44(j4n),20,24,0+,-318.413,0.000,9.11,9.22
19,25,44,K44(j4n),20,24,4+,-317.502,0.911,7.17,7.19
19,25,44,K44(j4n),20,24,8+,-316.903,1.510,9.14,9.28
19,25,44,K44(j4n),20,24,8+,-316.413,2.000,8.90,9.07
19,25,44,K44(j4n),20,24,4+,-316.114,2.299,5.82,5.81
19,25,44,K44(j4n),20,24,4+,-314.099,4.314,7.37,7.35
19,25,44,K44(j4n),20,24,0+,-313.766,4.647,12.91,13.65
19,25,44,K44(j4n),20,24,4+,-313.746,4.667,7.84,7.83
19,25,44,K44(j4n),20,24,2+,-313.721,4.692,9.94,9.96
19,25,44,K44(j4n),20,24,8+,-313.582,4.831,9.15,10.20
19,25,44,K44(j4n),20,24,6+,-313.472,4.941,9.20,9.82
19,25,44,K44(j4n),20,24,6+,-313.315,5.098,9.81,-
19,25,44,K44(j4n),20,24,8+,-313.310,5.103,9.90,-
19,25,44,K44(j4n),20,24,6+,-312.979,5.434,10.81,-
19,25,44,K44(j4n),20,24,8+,-312.896,5.517,11.42,-
19,25,44,K44(j4n),20,24,4+,-312.851,5.562,7.19,-
19,25,44,K44(j4n),20,24,2+,-312.431,5.982,-,-
19,25,44,K44(j4n),20,24,8+,-312.291,6.122,-,-
19,25,44,K44(j4n),20,24,6+,-312.061,6.352,-,-
19,25,44,K44(j4n),20,24,0+,-311.922,6.491,-,-
19,25,44,K44(j4n),20,24,6+,-311.716,6.697,-,-
19,25,44,K44(j4n),20,24,8+,-311.642,6.771,-,-
19,25,44,K44(j4n),20,24,4+,-311.299,7.114,-,-
19,25,44,K44(j4n),20,24,6+,-311.104,7.309,-,-
19,25,44,K44(j4n),20,24,4+,-310.952,7.461,-,-
19,25,44,K44(j4n),20,24,4+,-310.883,7.530,-,-
19,25,44,K44(j4n),20,24,0+,-310.764,7.649,-,-
19,25,44,K44(j4n),20,24,4+,-310.731,7.682,-,-
19,25,44,K44(j4n),20,24,2+,-310.687,7.726,-,-
19,25,44,K44(j4n),20,24,4+,-310.437,7.976,-,-
19,25,44,K44(j4n),20,24,0+,-310.424,7.989,-,-
19,25,44,K44(j4n),20,24,8+,-310.103,8.310,-,-
19,25,44,K44(j4n),20,24,4+,-309.982,8.431,-,-
19,25,44,K44(j4n),20,24,6+,-309.941,8.472,-,-
19,25,44,K44(j4n),20,24,2+,-309.865,8.548,-,-
19,25,44,K44(j4n),20,24,8+,-309.776,8.637,-,-
19,25,44,K44(j4n),20,24,8+,-309.686,8.727,-,-
19,25,44,K44(j4n),20,24,2+,-309.660,8.753,-,-
19,25,44,K44(j4n),20,24,8+,-309.609,8.804,-,-
19,25,44,K44(j4n),20,24,6+,-309.493,8.920,-,-
19,25,44,K44(j4n),20,24,8+,-309.418,8.995,-,-
19,25,44,K44(j4n),20,24,4+,-309.314,9.099,-,-
19,25,44,K44(j4n),20,24,4+,-308.972,9.441,-,-
19,25,44,K44(j4n),20,24,6+,-308.971,9.442,-,-
19,25,44,K44(j4n),20,24,4+,-308.876,9.537,-,-
19,25,44,K44(j4n),20,24,8+,-308.784,9.629,-,-
19,25,44,K44(j4n),20,24,8+,-308.654,9.759,-,-
19,25,44,K44(j4n),20,24,8+,-308.309,10.104,-,-
19,25,44,K44(j4n),20,24,4+,-308.302,10.111,-,-
19,25,44,K44(j4n),20,24,2+,-308.221,10.192,-,-
19,25,44,K44(j4n),20,24,2+,-308.165,10.248,-,-
19,25,44,K44(j4n),20,24,2+,-307.861,10.552,-,-
19,25,44,K44(j4n),20,24,6+,-307.844,10.569,-,-
19,25,44,K44(j4n),20,24,2+,-307.628,10.785,-,-
19,25,44,K44(j4n),20,24,6+,-307.557,10.856,-,-
19,25,44,K44(j4n),20,24,6+,-307.473,10.940,-,-
19,25,44,K44(j4n),20,24,6+,-307.273,11.140,-,-
19,25,44,K44(j4n),20,24,2+,-307.154,11.259,-,-
19,25,44,K44(j4n),20,24,6+,-306.985,11.428,-,-
19,25,44,K44(j4n),20,24,2+,-306.516,11.897,-,-
19,25,44,K44(j4n),20,24,2+,-304.867,13.546,-,-
19,25,44,K44(j4n),20,24,2+,-304.512,13.901,-,-
19,25,44,K44(j4n),20,24,2+,-304.371,14.042,-,-
19,25,44,K44(j4n),20,24,2+,-304.304,14.109,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,0+,-318.413,0.000,7.82,7.89
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-317.502,0.911,7.73,7.83
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-316.114,2.299,8.48,8.62
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-314.099,4.314,8.71,8.99
19,25,44,K44(j2nEx.=0.14 MeV),20,24,0+,-313.766,4.647,9.51,9.52
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-313.746,4.667,8.58,8.64
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-313.721,4.692,6.11,6.10
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-313.472,4.941,12.27,13.13
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-313.315,5.098,10.11,11.62
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-312.979,5.434,11.09,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-312.851,5.562,10.40,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-312.431,5.982,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-312.061,6.352,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,0+,-311.922,6.491,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-311.716,6.697,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-311.299,7.114,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-311.104,7.309,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-310.952,7.461,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-310.883,7.530,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,0+,-310.764,7.649,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-310.731,7.682,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-310.687,7.726,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-310.437,7.976,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,0+,-310.424,7.989,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-309.982,8.431,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-309.941,8.472,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-309.865,8.548,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-309.660,8.753,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-309.493,8.920,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-309.314,9.099,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-308.972,9.441,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-308.971,9.442,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-308.876,9.537,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,4+,-308.302,10.111,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-308.221,10.192,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-308.165,10.248,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-307.861,10.552,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-307.844,10.569,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-307.628,10.785,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-307.557,10.856,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-307.473,10.940,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-307.273,11.140,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-307.154,11.259,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,6+,-306.985,11.428,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-306.516,11.897,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-304.867,13.546,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-304.512,13.901,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-304.371,14.042,-,-
19,25,44,K44(j2nEx.=0.14 MeV),20,24,2+,-304.304,14.109,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-317.502,0.911,8.29,8.37
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-316.903,1.510,9.24,9.28
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-316.413,2.000,8.46,8.53
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-316.114,2.299,8.64,8.75
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-315.719,2.694,9.48,9.60
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-314.099,4.314,9.10,9.21
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-313.746,4.667,9.22,9.23
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-313.721,4.692,10.24,10.67
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-313.582,4.831,9.48,9.71
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-313.472,4.941,7.28,7.27
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-313.315,5.098,7.28,7.27
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-313.310,5.103,9.90,10.83
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-312.979,5.434,7.81,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-312.896,5.517,11.91,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-312.893,5.520,11.69,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-312.851,5.562,10.48,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-312.615,5.798,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-312.431,5.982,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-312.291,6.122,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-312.061,6.352,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-311.716,6.697,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-311.669,6.744,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-311.642,6.771,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-311.299,7.114,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-311.104,7.309,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-310.952,7.461,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-310.883,7.530,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-310.731,7.682,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-310.687,7.726,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-310.492,7.921,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-310.437,7.976,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-310.272,8.141,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-310.103,8.310,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-309.982,8.431,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-309.941,8.472,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-309.865,8.548,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-309.776,8.637,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-309.730,8.683,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-309.686,8.727,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-309.660,8.753,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-309.609,8.804,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-309.493,8.920,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-309.418,8.995,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-309.315,9.098,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-309.314,9.099,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-309.040,9.373,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-308.972,9.441,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-308.971,9.442,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-308.876,9.537,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-308.784,9.629,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-308.755,9.658,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-308.654,9.759,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,8+,-308.309,10.104,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,4+,-308.302,10.111,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-308.221,10.192,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-308.165,10.248,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-307.861,10.552,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-307.844,10.569,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-307.764,10.649,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-307.694,10.719,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-307.628,10.785,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-307.557,10.856,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-307.473,10.940,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-307.273,11.140,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-307.154,11.259,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,6+,-306.985,11.428,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-306.859,11.554,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-306.658,11.755,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-306.516,11.897,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,10+,-306.415,11.998,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-304.867,13.546,-,-
19,25,44,K44(j6nEx.=0.23 MeV),20,24,2+,-304.512,13.901,-,-
