P40(j6n,Ex.=0.32 MeV)=>S40 qval_exp 14.6986603 qval_tho 15.298041582696145
ExpQ:  hl(GT-only)   1.9515e-01     195.151 ms  h1/2[sec]   1.8562e-01     185.619 ms  Pn_GT    23.53 Pn_tot    22.39
ThoQ:  hl(GT-only)   1.3944e-01     139.439 ms  h1/2[sec]   1.3278e-01     132.778 ms  Pn_GT    27.33 Pn_tot    26.03
P41(j1p)=>S41 qval_exp 14.0288125 qval_tho 14.517186802399111
ExpQ:  hl(GT-only)   1.1072e-01     110.725 ms  h1/2[sec]   1.0272e-01     102.720 ms  Pn_GT    40.70 Pn_tot    38.50
ThoQ:  hl(GT-only)   8.5896e-02      85.896 ms  h1/2[sec]   7.9797e-02      79.797 ms  Pn_GT    44.17 Pn_tot    41.80
P42(j0n)=>S42 qval_exp 18.7295899 qval_tho 19.120995404009804
ExpQ:  hl(GT-only)   5.5969e-02      55.969 ms  h1/2[sec]   3.6982e-02      36.982 ms  Pn_GT    49.75 Pn_tot    33.22
ThoQ:  hl(GT-only)   4.6526e-02      46.526 ms  h1/2[sec]   3.1670e-02      31.670 ms  Pn_GT    51.83 Pn_tot    35.63
P42(j2n,Ex.=0.13 MeV)=>S42 qval_exp 18.7295899 qval_tho 19.253995404009814
ExpQ:  hl(GT-only)   5.6085e-02      56.085 ms  h1/2[sec]   4.4198e-02      44.198 ms  Pn_GT    54.66 Pn_tot    43.38
ThoQ:  hl(GT-only)   4.3702e-02      43.702 ms  h1/2[sec]   3.4781e-02      34.781 ms  Pn_GT    57.20 Pn_tot    45.82
P42(j4n,Ex.=0.19 MeV)=>S42 qval_exp 18.7295899 qval_tho 19.30899540400982
ExpQ:  hl(GT-only)   6.1616e-02      61.616 ms  h1/2[sec]   5.3294e-02      53.294 ms  Pn_GT    58.79 Pn_tot    50.95
ThoQ:  hl(GT-only)   4.6621e-02      46.621 ms  h1/2[sec]   4.0703e-02      40.703 ms  Pn_GT    61.57 Pn_tot    53.86
P42(j6n,Ex.=0.29 MeV)=>S42 qval_exp 18.7295899 qval_tho 19.410995404009796
ExpQ:  hl(GT-only)   6.4127e-02      64.127 ms  h1/2[sec]   6.0898e-02      60.898 ms  Pn_GT    68.27 Pn_tot    64.88
ThoQ:  hl(GT-only)   4.6003e-02      46.003 ms  h1/2[sec]   4.3725e-02      43.725 ms  Pn_GT    70.81 Pn_tot    67.36
P42(j8n,Ex.=0.41 MeV)=>S42 qval_exp 18.7295899 qval_tho 19.533995404009815
ExpQ:  hl(GT-only)   6.8429e-02      68.429 ms  h1/2[sec]   6.6198e-02      66.198 ms  Pn_GT    75.65 Pn_tot    73.19
ThoQ:  hl(GT-only)   4.6185e-02      46.185 ms  h1/2[sec]   4.4769e-02      44.769 ms  Pn_GT    78.12 Pn_tot    75.73
P43(j1p)=>S43 qval_exp# 17.236 qval_tho 17.196109888505006
ExpQ:  hl(GT-only)   3.1709e-02      31.709 ms  h1/2[sec]   2.8337e-02      28.337 ms  Pn_GT    98.30 Pn_tot    94.35
ThoQ:  hl(GT-only)   3.2306e-02      32.306 ms  h1/2[sec]   2.8861e-02      28.861 ms  Pn_GT    98.29 Pn_tot    94.33
P44(j0n)=>S44 qval_exp# 20.314 qval_tho 20.643079425157154
ExpQ:  hl(GT-only)   2.1597e-02      21.597 ms  h1/2[sec]   1.6643e-02      16.643 ms  Pn_GT    97.97 Pn_tot    78.40
ThoQ:  hl(GT-only)   1.8767e-02      18.767 ms  h1/2[sec]   1.4679e-02      14.679 ms  Pn_GT    98.05 Pn_tot    79.55
P44(j2n,Ex.=0.27 MeV)=>S44 qval_exp# 20.314 qval_tho 20.91007942515715
ExpQ:  hl(GT-only)   2.3872e-02      23.872 ms  h1/2[sec]   1.8026e-02      18.026 ms  Pn_GT    96.85 Pn_tot    74.73
ThoQ:  hl(GT-only)   1.8432e-02      18.432 ms  h1/2[sec]   1.4096e-02      14.096 ms  Pn_GT    97.08 Pn_tot    75.78
P44(j4n,Ex.=0.35 MeV)=>S44 qval_exp# 20.314 qval_tho 20.995079425157186
ExpQ:  hl(GT-only)   2.9081e-02      29.081 ms  h1/2[sec]   2.4700e-02      24.700 ms  Pn_GT    92.15 Pn_tot    79.47
ThoQ:  hl(GT-only)   2.1563e-02      21.563 ms  h1/2[sec]   1.8610e-02      18.610 ms  Pn_GT    92.84 Pn_tot    81.36
P45(j1p)=>S45 qval_exp# 19.301 qval_tho 19.62937594989343
ExpQ:  hl(GT-only)   1.8900e-02      18.900 ms  h1/2[sec]   1.3645e-02      13.645 ms  Pn_GT   100.00 Pn_tot    78.18
ThoQ:  hl(GT-only)   1.6385e-02      16.385 ms  h1/2[sec]   1.1941e-02      11.941 ms  Pn_GT   100.00 Pn_tot    78.78
P46(j0n)=>S46 qval_exp# 22.2 qval_tho 23.241407064747236
ExpQ:  hl(GT-only)   1.7969e-02      17.969 ms  h1/2[sec]   1.0990e-02      10.990 ms  Pn_GT   100.00 Pn_tot    68.73
ThoQ:  hl(GT-only)   1.1690e-02      11.690 ms  h1/2[sec]   7.5461e-03       7.546 ms  Pn_GT   100.00 Pn_tot    71.81
P46(j2n,Ex.=0.47 MeV)=>S46 qval_exp# 22.2 qval_tho 23.71440706474725
ExpQ:  hl(GT-only)   1.9806e-02      19.806 ms  h1/2[sec]   1.2320e-02      12.320 ms  Pn_GT   100.00 Pn_tot    72.84
ThoQ:  hl(GT-only)   1.0595e-02      10.595 ms  h1/2[sec]   6.9682e-03       6.968 ms  Pn_GT   100.00 Pn_tot    75.01
P46(j4n,Ex.=0.15 MeV)=>S46 qval_exp# 22.2 qval_tho 23.392407064747246
ExpQ:  hl(GT-only)   2.2765e-02      22.765 ms  h1/2[sec]   1.4947e-02      14.947 ms  Pn_GT   100.00 Pn_tot    73.18
ThoQ:  hl(GT-only)   1.3674e-02      13.674 ms  h1/2[sec]   9.4186e-03       9.419 ms  Pn_GT   100.00 Pn_tot    75.77
P47(j1p)=>S47 qval_exp# 21.61 qval_tho 21.562526452936012
ExpQ:  hl(GT-only)   9.2306e-03       9.231 ms  h1/2[sec]   5.4835e-03       5.484 ms  Pn_GT   100.00 Pn_tot    78.33
ThoQ:  hl(GT-only)   9.4077e-03       9.408 ms  h1/2[sec]   5.5783e-03       5.578 ms  Pn_GT   100.00 Pn_tot    78.27
experimental qval is not available from amedata.jl, so Qval is set 0.0
P48(j0n)=>S48 qval_exp 0.0 qval_tho 24.64504234796975
ExpQ:  hl(GT-only)          Inf         Inf y   h1/2[sec]          NaN         NaN sec Pn_GT      NaN Pn_tot      NaN
ThoQ:  hl(GT-only)   8.6896e-03       8.690 ms  h1/2[sec]   4.0782e-03       4.078 ms  Pn_GT   100.00 Pn_tot    69.34
experimental qval is not available from amedata.jl, so Qval is set 0.0
P48(j2n,Ex.=0.39 MeV)=>S48 qval_exp 0.0 qval_tho 25.033042347969754
ExpQ:  hl(GT-only)          Inf         Inf y   h1/2[sec]          NaN         NaN sec Pn_GT      NaN Pn_tot      NaN
ThoQ:  hl(GT-only)   6.8917e-03       6.892 ms  h1/2[sec]   3.3160e-03       3.316 ms  Pn_GT   100.00 Pn_tot    69.01
experimental qval is not available from amedata.jl, so Qval is set 0.0
P49(j1p)=>S49 qval_exp 0.0 qval_tho 24.154224466313863
ExpQ:  hl(GT-only)          Inf         Inf y   h1/2[sec]          NaN         NaN sec Pn_GT      NaN Pn_tot      NaN
ThoQ:  hl(GT-only)   4.7079e-03       4.708 ms  h1/2[sec]   2.1931e-03       2.193 ms  Pn_GT   100.00 Pn_tot    79.01
S38(j0p)=>Cl38 qval_exp 2.9369 qval_tho 3.270366777990817
ExpQ:  hl(GT-only)   5.2947e+03      88.245 min h1/2[sec]   4.9199e+03      81.998 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.7329e+03      28.882 min h1/2[sec]   1.6407e+03      27.344 min Pn_GT     0.00 Pn_tot     0.00
S39(j3n)=>Cl39 qval_exp 6.6375463 qval_tho 6.583017623735786
ExpQ:  hl(GT-only)   1.6522e+01      16.522 sec h1/2[sec]   1.5495e+01      15.495 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.7827e+01      17.827 sec h1/2[sec]   1.6695e+01      16.695 sec Pn_GT     0.00 Pn_tot     0.00
S39(j5n,Ex.=0.14 MeV)=>Cl39 qval_exp 6.6375463 qval_tho 6.720017623735786
ExpQ:  hl(GT-only)   1.5575e+01      15.575 sec h1/2[sec]   1.5163e+01      15.163 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.3892e+01      13.892 sec h1/2[sec]   1.3536e+01      13.536 sec Pn_GT     0.00 Pn_tot     0.00
S39(j7n,Ex.=0.19 MeV)=>Cl39 qval_exp 6.6375463 qval_tho 6.771017623735831
ExpQ:  hl(GT-only)   2.1015e+01      21.015 sec h1/2[sec]   2.0646e+01      20.646 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.7299e+01      17.299 sec h1/2[sec]   1.7008e+01      17.008 sec Pn_GT     0.00 Pn_tot     0.00
S40(j0p)=>Cl40 qval_exp 4.719968700000001 qval_tho 5.199466723885835
ExpQ:  hl(GT-only)   1.5050e+01      15.050 sec h1/2[sec]   1.4971e+01      14.971 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   7.2615e+00       7.262 sec h1/2[sec]   7.2255e+00       7.225 sec Pn_GT     0.00 Pn_tot     0.00
S41(j5n)=>Cl41 qval_exp 8.298611600000001 qval_tho 8.499923553347417
ExpQ:  hl(GT-only)   2.1288e+00       2.129 sec h1/2[sec]   2.0924e+00       2.092 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.7383e+00       1.738 sec h1/2[sec]   1.7095e+00       1.709 sec Pn_GT     0.00 Pn_tot     0.00
S42(j0p)=>Cl42 qval_exp 7.1940221 qval_tho 7.700403029172279
ExpQ:  hl(GT-only)   1.4399e+00       1.440 sec h1/2[sec]   1.4262e+00       1.426 sec Pn_GT     0.15 Pn_tot     0.15
ThoQ:  hl(GT-only)   8.9405e-01     894.052 ms  h1/2[sec]   8.8555e-01     885.554 ms  Pn_GT     0.37 Pn_tot     0.37
S43(j1n,Ex.=0.14 MeV)=>Cl43 qval_exp 11.964049999999999 qval_tho 12.454762644350597
ExpQ:  hl(GT-only)   1.7186e-01     171.857 ms  h1/2[sec]   1.6595e-01     165.950 ms  Pn_GT     2.66 Pn_tot     2.57
ThoQ:  hl(GT-only)   1.2856e-01     128.557 ms  h1/2[sec]   1.2437e-01     124.372 ms  Pn_GT     3.66 Pn_tot     3.54
S43(j3n)=>Cl43 qval_exp 11.964049999999999 qval_tho 12.319762644350549
ExpQ:  hl(GT-only)   3.5981e-01     359.806 ms  h1/2[sec]   3.3112e-01     331.120 ms  Pn_GT     8.62 Pn_tot     7.93
ThoQ:  hl(GT-only)   2.7867e-01     278.667 ms  h1/2[sec]   2.5799e-01     257.992 ms  Pn_GT    10.05 Pn_tot     9.31
S44(j0p)=>Cl44 qval_exp 11.2747373 qval_tho 11.737731465212748
ExpQ:  hl(GT-only)   1.2935e-01     129.352 ms  h1/2[sec]   1.2127e-01     121.273 ms  Pn_GT    18.06 Pn_tot    17.02
ThoQ:  hl(GT-only)   9.7462e-02      97.462 ms  h1/2[sec]   9.1643e-02      91.643 ms  Pn_GT    20.00 Pn_tot    18.90
S45(j1n,Ex.=0.24 MeV)=>Cl45 qval_exp# 14.922 qval_tho 15.81493298905018
ExpQ:  hl(GT-only)   6.8231e-02      68.231 ms  h1/2[sec]   5.9893e-02      59.893 ms  Pn_GT    47.82 Pn_tot    42.00
ThoQ:  hl(GT-only)   4.2474e-02      42.474 ms  h1/2[sec]   3.7828e-02      37.828 ms  Pn_GT    51.17 Pn_tot    45.60
S45(j3n)=>Cl45 qval_exp# 14.922 qval_tho 15.575932989050203
ExpQ:  hl(GT-only)   7.9297e-02      79.297 ms  h1/2[sec]   7.0082e-02      70.082 ms  Pn_GT    49.02 Pn_tot    43.33
ThoQ:  hl(GT-only)   5.5479e-02      55.479 ms  h1/2[sec]   4.9431e-02      49.431 ms  Pn_GT    51.37 Pn_tot    45.78
S46(j0p)=>Cl46 qval_exp# 14.375 qval_tho 14.651903319739704
ExpQ:  hl(GT-only)   4.0536e-02      40.536 ms  h1/2[sec]   3.6808e-02      36.808 ms  Pn_GT    97.27 Pn_tot    88.79
ThoQ:  hl(GT-only)   3.5122e-02      35.122 ms  h1/2[sec]   3.1959e-02      31.959 ms  Pn_GT    97.34 Pn_tot    89.03
S47(j1n)=>Cl47 qval_exp# 16.781 qval_tho 18.12210573806486
ExpQ:  hl(GT-only)   3.3470e-02      33.470 ms  h1/2[sec]   2.6317e-02      26.317 ms  Pn_GT    94.10 Pn_tot    75.66
ThoQ:  hl(GT-only)   1.7936e-02      17.936 ms  h1/2[sec]   1.4522e-02      14.522 ms  Pn_GT    94.91 Pn_tot    78.36
S47(j3n,Ex.=0.07 MeV)=>Cl47 qval_exp# 16.781 qval_tho 18.19510573806484
ExpQ:  hl(GT-only)   4.6320e-02      46.320 ms  h1/2[sec]   3.5629e-02      35.629 ms  Pn_GT    99.52 Pn_tot    77.05
ThoQ:  hl(GT-only)   2.3149e-02      23.149 ms  h1/2[sec]   1.8472e-02      18.472 ms  Pn_GT    99.60 Pn_tot    80.00
S48(j0p)=>Cl48 qval_exp# 16.67 qval_tho 16.833942470512667
ExpQ:  hl(GT-only)   1.7738e-02      17.738 ms  h1/2[sec]   1.3959e-02      13.959 ms  Pn_GT   100.00 Pn_tot    80.66
ThoQ:  hl(GT-only)   1.6468e-02      16.468 ms  h1/2[sec]   1.2999e-02      12.999 ms  Pn_GT   100.00 Pn_tot    80.89
S49(j1n)=>Cl49 qval_exp# 19.652 qval_tho 20.079764262603888
ExpQ:  hl(GT-only)   1.6703e-02      16.703 ms  h1/2[sec]   1.0972e-02      10.972 ms  Pn_GT   100.00 Pn_tot    75.94
ThoQ:  hl(GT-only)   1.3852e-02      13.852 ms  h1/2[sec]   9.2520e-03       9.252 ms  Pn_GT   100.00 Pn_tot    76.68
experimental qval is not available from amedata.jl, so Qval is set 0.0
S50(j0p)=>Cl50 qval_exp 0.0 qval_tho 19.47487821801103
ExpQ:  hl(GT-only)          Inf         Inf y   h1/2[sec]          NaN         NaN sec Pn_GT      NaN Pn_tot      NaN
ThoQ:  hl(GT-only)   8.0992e-03       8.099 ms  h1/2[sec]   5.6386e-03       5.639 ms  Pn_GT   100.00 Pn_tot    88.96
Cl39(j3p)=>Ar39 qval_exp 3.4419774000000003 qval_tho 3.579613008785104
ExpQ:  hl(GT-only)   1.2601e+03      21.001 min h1/2[sec]   1.2190e+03      20.316 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   9.5126e+02      15.854 min h1/2[sec]   9.2078e+02      15.346 min Pn_GT     0.00 Pn_tot     0.00
Cl40(j2n,Ex.=0.03 MeV)=>Ar40 qval_exp 7.482081600000001 qval_tho 7.184371044350528
ExpQ:  hl(GT-only)   4.1971e+01      41.971 sec h1/2[sec]   3.8895e+01      38.895 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   6.2714e+01       1.045 min h1/2[sec]   5.7655e+01      57.655 sec Pn_GT     0.00 Pn_tot     0.00
Cl40(j4n)=>Ar40 qval_exp 7.482081600000001 qval_tho 7.154371044350527
ExpQ:  hl(GT-only)   4.6997e+01      46.997 sec h1/2[sec]   4.1225e+01      41.225 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   7.3906e+01       1.232 min h1/2[sec]   6.3512e+01       1.059 min Pn_GT     0.00 Pn_tot     0.00
Cl41(j1p)=>Ar41 qval_exp 5.760318 qval_tho 6.291723537930111
ExpQ:  hl(GT-only)   3.5004e+01      35.004 sec h1/2[sec]   3.4836e+01      34.836 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.8268e+01      18.268 sec h1/2[sec]   1.8169e+01      18.169 sec Pn_GT     0.00 Pn_tot     0.00
Cl42(j4n)=>Ar42 qval_exp 9.5909082 qval_tho 9.58702872586703
ExpQ:  hl(GT-only)   6.5073e+00       6.507 sec h1/2[sec]   6.1326e+00       6.133 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   6.5335e+00       6.533 sec h1/2[sec]   6.1568e+00       6.157 sec Pn_GT     0.00 Pn_tot     0.00
Cl42(j6n,Ex.=0.15 MeV)=>Ar42 qval_exp 9.5909082 qval_tho 9.74002872586705
ExpQ:  hl(GT-only)   5.2774e+00       5.277 sec h1/2[sec]   5.1950e+00       5.195 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   4.5944e+00       4.594 sec h1/2[sec]   4.5222e+00       4.522 sec Pn_GT     0.00 Pn_tot     0.00
Cl43(j1p)=>Ar43 qval_exp 7.8503001999999995 qval_tho 8.653426949316996
ExpQ:  hl(GT-only)   5.3113e+00       5.311 sec h1/2[sec]   5.1842e+00       5.184 sec Pn_GT     2.99 Pn_tot     2.93
ThoQ:  hl(GT-only)   2.5905e+00       2.591 sec h1/2[sec]   2.5324e+00       2.532 sec Pn_GT     7.10 Pn_tot     6.97
Cl43(j3p,Ex.=0.27 MeV)=>Ar43 qval_exp 7.8503001999999995 qval_tho 8.922426949317002
ExpQ:  hl(GT-only)   7.4110e+00       7.411 sec h1/2[sec]   7.2224e+00       7.222 sec Pn_GT     3.29 Pn_tot     3.20
ThoQ:  hl(GT-only)   2.6417e+00       2.642 sec h1/2[sec]   2.5794e+00       2.579 sec Pn_GT     9.68 Pn_tot     9.45
Cl44(j4n)=>Ar44 qval_exp 12.1942869 qval_tho 12.632882151801441
ExpQ:  hl(GT-only)   1.0525e+00       1.053 sec h1/2[sec]   7.1126e-01     711.259 ms  Pn_GT     3.25 Pn_tot     2.19
ThoQ:  hl(GT-only)   7.7086e-01     770.857 ms  h1/2[sec]   5.3776e-01     537.761 ms  Pn_GT     4.86 Pn_tot     3.39
Cl45(j1p)=>Ar45 qval_exp 11.5082568 qval_tho 12.413214304868761
ExpQ:  hl(GT-only)   3.6796e-01     367.962 ms  h1/2[sec]   3.4003e-01     340.035 ms  Pn_GT    14.97 Pn_tot    13.99
ThoQ:  hl(GT-only)   2.2217e-01     222.171 ms  h1/2[sec]   2.0549e-01     205.487 ms  Pn_GT    20.78 Pn_tot    19.40
Cl46(j0n)=>Ar46 qval_exp 16.036306200000002 qval_tho 17.059124982662482
ExpQ:  hl(GT-only)   3.4593e-01     345.931 ms  h1/2[sec]   2.7143e-01     271.427 ms  Pn_GT    43.34 Pn_tot    34.71
ThoQ:  hl(GT-only)   1.8798e-01     187.980 ms  h1/2[sec]   1.5334e-01     153.336 ms  Pn_GT    50.80 Pn_tot    42.15
Cl46(j2n,Ex.=0.31 MeV)=>Ar46 qval_exp 16.036306200000002 qval_tho 17.37212498266247
ExpQ:  hl(GT-only)   2.5568e-01     255.683 ms  h1/2[sec]   2.2187e-01     221.871 ms  Pn_GT    26.01 Pn_tot    22.82
ThoQ:  hl(GT-only)   1.2273e-01     122.727 ms  h1/2[sec]   1.0796e-01     107.961 ms  Pn_GT    34.85 Pn_tot    30.91
Cl46(j4n,Ex.=0.16 MeV)=>Ar46 qval_exp 16.036306200000002 qval_tho 17.220124982662426
ExpQ:  hl(GT-only)   2.8763e-01     287.634 ms  h1/2[sec]   2.4084e-01     240.842 ms  Pn_GT    27.57 Pn_tot    23.10
ThoQ:  hl(GT-only)   1.4915e-01     149.148 ms  h1/2[sec]   1.2740e-01     127.402 ms  Pn_GT    35.91 Pn_tot    30.69
Cl46(j6n,Ex.=0.37 MeV)=>Ar46 qval_exp 16.036306200000002 qval_tho 17.428124982662453
ExpQ:  hl(GT-only)   4.0068e-01     400.683 ms  h1/2[sec]   3.3378e-01     333.778 ms  Pn_GT    38.28 Pn_tot    31.90
ThoQ:  hl(GT-only)   1.7661e-01     176.607 ms  h1/2[sec]   1.5077e-01     150.770 ms  Pn_GT    48.56 Pn_tot    41.46
Cl47(j1p)=>Ar47 qval_exp# 15.787 qval_tho 16.298217708382296
ExpQ:  hl(GT-only)   1.0349e-01     103.491 ms  h1/2[sec]   8.2927e-02      82.927 ms  Pn_GT    96.21 Pn_tot    80.23
ThoQ:  hl(GT-only)   7.8396e-02      78.396 ms  h1/2[sec]   6.3534e-02      63.534 ms  Pn_GT    96.51 Pn_tot    81.23
Cl47(j3p,Ex.=0.03 MeV)=>Ar47 qval_exp# 15.787 qval_tho 16.33121770838231
ExpQ:  hl(GT-only)   1.2928e-01     129.283 ms  h1/2[sec]   1.0954e-01     109.541 ms  Pn_GT    87.02 Pn_tot    77.42
ThoQ:  hl(GT-only)   9.4835e-02      94.835 ms  h1/2[sec]   8.1475e-02      81.475 ms  Pn_GT    88.28 Pn_tot    79.41
Cl48(j0n,Ex.=0.08 MeV)=>Ar48 qval_exp# 18.075 qval_tho 19.51101427235413
ExpQ:  hl(GT-only)   8.8808e-02      88.808 ms  h1/2[sec]   4.1968e-02      41.968 ms  Pn_GT   100.00 Pn_tot    49.11
ThoQ:  hl(GT-only)   4.3005e-02      43.005 ms  h1/2[sec]   2.4531e-02      24.531 ms  Pn_GT   100.00 Pn_tot    59.04
Cl48(j2n,Ex.=0.12 MeV)=>Ar48 qval_exp# 18.075 qval_tho 19.55201427235413
ExpQ:  hl(GT-only)   9.8445e-02      98.445 ms  h1/2[sec]   5.9304e-02      59.304 ms  Pn_GT   100.00 Pn_tot    63.81
ThoQ:  hl(GT-only)   4.5668e-02      45.668 ms  h1/2[sec]   2.9879e-02      29.879 ms  Pn_GT   100.00 Pn_tot    68.70
Cl48(j4n)=>Ar48 qval_exp# 18.075 qval_tho 19.4330142723541
ExpQ:  hl(GT-only)   1.1852e-01     118.523 ms  h1/2[sec]   8.2292e-02      82.292 ms  Pn_GT    98.37 Pn_tot    71.30
ThoQ:  hl(GT-only)   5.7714e-02      57.714 ms  h1/2[sec]   4.3554e-02      43.554 ms  Pn_GT    98.75 Pn_tot    77.58
Cl48(j6n,Ex.=0.06 MeV)=>Ar48 qval_exp# 18.075 qval_tho 19.491014272354093
ExpQ:  hl(GT-only)   1.4142e-01     141.425 ms  h1/2[sec]   1.0296e-01     102.961 ms  Pn_GT    97.60 Pn_tot    76.07
ThoQ:  hl(GT-only)   6.5413e-02      65.413 ms  h1/2[sec]   5.0549e-02      50.549 ms  Pn_GT    98.18 Pn_tot    80.50
Cl49(j3p)=>Ar49 qval_exp# 17.8 qval_tho 18.245967918012454
ExpQ:  hl(GT-only)   4.8591e-02      48.591 ms  h1/2[sec]   3.5568e-02      35.568 ms  Pn_GT   100.00 Pn_tot    82.07
ThoQ:  hl(GT-only)   3.8796e-02      38.796 ms  h1/2[sec]   2.8931e-02      28.931 ms  Pn_GT   100.00 Pn_tot    83.16
Cl50(j2n,Ex.=0.13 MeV)=>Ar50 qval_exp# 20.93 qval_tho 21.53947407208848
ExpQ:  hl(GT-only)   3.2335e-02      32.335 ms  h1/2[sec]   1.9545e-02      19.545 ms  Pn_GT   100.00 Pn_tot    74.65
ThoQ:  hl(GT-only)   2.4316e-02      24.316 ms  h1/2[sec]   1.5186e-02      15.186 ms  Pn_GT   100.00 Pn_tot    75.70
Cl50(j4n)=>Ar50 qval_exp# 20.93 qval_tho 21.405474072088467
ExpQ:  hl(GT-only)   2.7897e-02      27.897 ms  h1/2[sec]   1.9978e-02      19.978 ms  Pn_GT   100.00 Pn_tot    86.84
ThoQ:  hl(GT-only)   2.2498e-02      22.498 ms  h1/2[sec]   1.6405e-02      16.405 ms  Pn_GT   100.00 Pn_tot    87.47
Cl51(j3p)=>Ar51 qval_exp# 20.78 qval_tho 20.795879134033655
ExpQ:  hl(GT-only)   1.1973e-02      11.973 ms  h1/2[sec]   8.6862e-03       8.686 ms  Pn_GT   100.00 Pn_tot    93.92
ThoQ:  hl(GT-only)   1.1893e-02      11.893 ms  h1/2[sec]   8.6324e-03       8.632 ms  Pn_GT   100.00 Pn_tot    93.93
Ar41(j5n)=>K41 qval_exp 2.4920392000000002 qval_tho 1.8944819498806438
ExpQ:  hl(GT-only)   6.6080e+03     110.134 min h1/2[sec]   6.5499e+03     109.165 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.2042e+05    2006.953 min h1/2[sec]   1.1648e+05    1941.275 min Pn_GT     0.00 Pn_tot     0.00
Ar41(j7n,Ex.=0.28 MeV)=>K41 qval_exp 2.4920392000000002 qval_tho 2.17348194988064
ExpQ:  hl(GT-only)   1.4486e+04     241.430 min h1/2[sec]   1.4254e+04     237.563 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   5.3296e+04     888.267 min h1/2[sec]   5.1999e+04     866.643 min Pn_GT     0.00 Pn_tot     0.00
Ar42(j0p)=>K42 qval_exp 0.5993527000000001 qval_tho 0.9173980401065064
ExpQ:  hl(GT-only)          Inf         Inf y   h1/2[sec]   1.9377e+09      61.402 y   Pn_GT      NaN Pn_tot     0.00
ThoQ:  hl(GT-only)          Inf         Inf y   h1/2[sec]   1.9301e+08       6.116 y   Pn_GT      NaN Pn_tot     0.00
Ar43(j3n,Ex.=0.34 MeV)=>K43 qval_exp 4.5655836 qval_tho 4.5611621774334745
ExpQ:  hl(GT-only)   3.2821e+02       5.470 min h1/2[sec]   2.2622e+02       3.770 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   3.3103e+02       5.517 min h1/2[sec]   2.2786e+02       3.798 min Pn_GT     0.00 Pn_tot     0.00
Ar43(j5n)=>K43 qval_exp 4.5655836 qval_tho 4.225162177433462
ExpQ:  hl(GT-only)   2.3964e+02       3.994 min h1/2[sec]   2.1971e+02       3.662 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   5.3471e+02       8.912 min h1/2[sec]   4.7370e+02       7.895 min Pn_GT     0.00 Pn_tot     0.00
Ar43(j7n,Ex.=0.12 MeV)=>K43 qval_exp 4.5655836 qval_tho 4.349162177433485
ExpQ:  hl(GT-only)   2.2316e+02       3.719 min h1/2[sec]   2.1781e+02       3.630 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   3.5498e+02       5.916 min h1/2[sec]   3.4505e+02       5.751 min Pn_GT     0.00 Pn_tot     0.00
Ar44(j0p)=>K44 qval_exp 3.1082375 qval_tho 3.40104580903848
ExpQ:  hl(GT-only)   5.6202e+02       9.367 min h1/2[sec]   5.5495e+02       9.249 min Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   2.3150e+02       3.858 min h1/2[sec]   2.2931e+02       3.822 min Pn_GT     0.00 Pn_tot     0.00
Ar45(j3n,Ex.=0.32 MeV)=>K45 qval_exp 6.8448422 qval_tho 7.001124209117266
ExpQ:  hl(GT-only)   2.2789e+01      22.789 sec h1/2[sec]   1.5283e+01      15.283 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.8409e+01      18.409 sec h1/2[sec]   1.2788e+01      12.788 sec Pn_GT     0.00 Pn_tot     0.00
Ar45(j7n)=>K45 qval_exp 6.8448422 qval_tho 6.685124209117235
ExpQ:  hl(GT-only)   1.1485e+01      11.485 sec h1/2[sec]   1.1203e+01      11.203 sec Pn_GT     0.00 Pn_tot     0.00
ThoQ:  hl(GT-only)   1.4266e+01      14.266 sec h1/2[sec]   1.3893e+01      13.893 sec Pn_GT     0.00 Pn_tot     0.00
Ar46(j0p)=>K46 qval_exp 5.6426746 qval_tho 5.8323124633484875
